id,reaction,rheaID,reducing_agent,substrates,products,participants,chebis
O64698,"5-dehydroepisterol + H(+) + NADPH + O2 = ergosta-5,7,22,24(28)-tetraen-3beta-ol + 2 H2O + NADP(+)",RHEA:33467,NADPH,['5-dehydroepisterol'],"['ergosta-5,7,22,24(28)-tetraen-3beta-ol']","['5-dehydroepisterol', 'H(+)', 'NADPH', 'O2', 'ergosta-5,7,22,24(28)-tetraen-3beta-ol', '2 H2O', 'NADP(+)']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:18249', 'CHEBI:52972', 'CHEBI:57783', 'CHEBI:58349']"
O65790,,,,,,,
O73853,a C21-steroid + O2 + reduced [NADPH--hemoprotein reductase] = a 17alpha-hydroxy-C21-steroid + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:65760,reduced [NADPH--hemoprotein reductase],['a C21-steroid'],['a 17alpha-hydroxy-C21-steroid'],"['a C21-steroid', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'a 17alpha-hydroxy-C21-steroid', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:61313', 'CHEBI:138141']"
O73853,"17alpha-hydroxyprogesterone + O2 + reduced [NADPH--hemoprotein reductase] = acetate + androst-4-ene-3,17-dione + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:14753,reduced [NADPH--hemoprotein reductase],['17alpha-hydroxyprogesterone'],"['acetate', 'androst-4-ene-3,17-dione']","['17alpha-hydroxyprogesterone', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'acetate', 'androst-4-ene-3,17-dione', '2 H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16422', 'CHEBI:17252', 'CHEBI:30089', 'CHEBI:57618', 'CHEBI:58210']"
O73853,17alpha-hydroxypregnenolone + O2 + reduced [NADPH--hemoprotein reductase] = 3beta-hydroxyandrost-5-en-17-one + acetate + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:50244,reduced [NADPH--hemoprotein reductase],['17alpha-hydroxypregnenolone'],"['3beta-hydroxyandrost-5-en-17-one', 'acetate']","['17alpha-hydroxypregnenolone', 'O2', 'reduced [NADPH--hemoprotein reductase]', '3beta-hydroxyandrost-5-en-17-one', 'acetate', '2 H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:28689', 'CHEBI:28750', 'CHEBI:30089', 'CHEBI:57618', 'CHEBI:58210']"
O93323,all-trans-retinoate + O2 + reduced [NADPH--hemoprotein reductase] = all-trans-(4S)-hydroxyretinoate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:51492,reduced [NADPH--hemoprotein reductase],['all-trans-retinoate'],['all-trans-(4S)-hydroxyretinoate'],"['all-trans-retinoate', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'all-trans-(4S)-hydroxyretinoate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:35291', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:134185']"
P00179,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P00181,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P00182,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P00183,"(1R,4R)-camphor + 2 H(+) + O2 + 2 reduced [2Fe-2S]-[putidaredoxin] = (1R,4R,5R)-5-hydroxycamphor + H2O + 2 oxidized [2Fe-2S]-[putidaredoxin]",RHEA:13525,2 reduced [2Fe-2S]-[putidaredoxin],"['(1R,4R)-camphor']","['(1R,4R,5R)-5-hydroxycamphor', '2 oxidized [2Fe-2S]-[putidaredoxin]']","['(1R,4R)-camphor', '2 H(+)', 'O2', '2 reduced [2Fe-2S]-[putidaredoxin]', '(1R,4R,5R)-5-hydroxycamphor', 'H2O', '2 oxidized [2Fe-2S]-[putidaredoxin]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:15396', 'CHEBI:15398', 'CHEBI:33737', 'CHEBI:33738']"
P03940,O2 + progesterone + reduced [NADPH--hemoprotein reductase] = 21-hydroxyprogesterone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:50304,reduced [NADPH--hemoprotein reductase],['progesterone'],['21-hydroxyprogesterone'],"['O2', 'progesterone', 'reduced [NADPH--hemoprotein reductase]', '21-hydroxyprogesterone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16973', 'CHEBI:17026', 'CHEBI:57618', 'CHEBI:58210']"
P03940,17alpha-hydroxyprogesterone + O2 + reduced [NADPH--hemoprotein reductase] = 11-deoxycortisol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:50308,reduced [NADPH--hemoprotein reductase],['17alpha-hydroxyprogesterone'],['11-deoxycortisol'],"['17alpha-hydroxyprogesterone', 'O2', 'reduced [NADPH--hemoprotein reductase]', '11-deoxycortisol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17252', 'CHEBI:28324', 'CHEBI:57618', 'CHEBI:58210']"
P0A517,a methyl-branched lipid + O2 + 2 reduced ferredoxin [iron-sulfur] cluster + 2 H(+) = an omega-hydroxy-methyl-branched lipid + H2O + 2 oxidized ferredoxin [iron-sulfur] cluster.,,2 reduced ferredoxin [iron-sulfur] cluster,['a methyl-branched lipid'],"['an omega-hydroxy-methyl-branched lipid', '2 oxidized ferredoxin [iron-sulfur] cluster.']","['a methyl-branched lipid', 'O2', '2 reduced ferredoxin [iron-sulfur] cluster', '2 H(+)', 'an omega-hydroxy-methyl-branched lipid', 'H2O', '2 oxidized ferredoxin [iron-sulfur] cluster.']",[]
P0A517,cholest-4-en-3-one + 5 H(+) + 3 O2 + 6 reduced [2Fe-2S]-[ferredoxin] = (25R)-3-oxocholest-4-en-26-oate + 4 H2O + 6 oxidized [2Fe-2S]-[ferredoxin],RHEA:49996,6 reduced [2Fe-2S]-[ferredoxin],['cholest-4-en-3-one'],['(25R)-3-oxocholest-4-en-26-oate'],"['cholest-4-en-3-one', '5 H(+)', '3 O2', '6 reduced [2Fe-2S]-[ferredoxin]', '(25R)-3-oxocholest-4-en-26-oate', '4 H2O', '6 oxidized [2Fe-2S]-[ferredoxin]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16175', 'CHEBI:33737', 'CHEBI:33738', 'CHEBI:71570']"
P0CU31,,,,,,,
P0DO13,(19E)-geissoschizine + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase] + polyneuridine aldehyde,RHEA:58124,reduced [NADPH--hemoprotein reductase],['(19E)-geissoschizine'],['polyneuridine aldehyde'],"['(19E)-geissoschizine', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'H(+)', '2 H2O', 'oxidized [NADPH--hemoprotein reductase]', 'polyneuridine aldehyde']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16829', 'CHEBI:17037', 'CHEBI:57618', 'CHEBI:58210']"
P0DO13,A + O2 + reduced [NADPH--hemoprotein reductase] + tetrahydroalstonine = AH2 + alstonine + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase],RHEA:58128,reduced [NADPH--hemoprotein reductase],['tetrahydroalstonine'],['alstonine'],"['A', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'tetrahydroalstonine', 'AH2', 'alstonine', 'H(+)', '2 H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:13193', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17499', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142526', 'CHEBI:142530']"
P0DO13,A + ajmalicine + O2 + reduced [NADPH--hemoprotein reductase] = AH2 + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase] + serpentine,RHEA:58132,reduced [NADPH--hemoprotein reductase],['ajmalicine'],['serpentine'],"['A', 'ajmalicine', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'AH2', 'H(+)', '2 H2O', 'oxidized [NADPH--hemoprotein reductase]', 'serpentine']","['CHEBI:13193', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17499', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142527', 'CHEBI:142531']"
P0DO14,(19E)-geissoschizine + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase] + polyneuridine aldehyde,RHEA:58124,reduced [NADPH--hemoprotein reductase],['(19E)-geissoschizine'],['polyneuridine aldehyde'],"['(19E)-geissoschizine', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'H(+)', '2 H2O', 'oxidized [NADPH--hemoprotein reductase]', 'polyneuridine aldehyde']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16829', 'CHEBI:17037', 'CHEBI:57618', 'CHEBI:58210']"
P0DO14,A + O2 + reduced [NADPH--hemoprotein reductase] + tetrahydroalstonine = AH2 + alstonine + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase],RHEA:58128,reduced [NADPH--hemoprotein reductase],['tetrahydroalstonine'],['alstonine'],"['A', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'tetrahydroalstonine', 'AH2', 'alstonine', 'H(+)', '2 H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:13193', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17499', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142526', 'CHEBI:142530']"
P0DO14,A + ajmalicine + O2 + reduced [NADPH--hemoprotein reductase] = AH2 + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase] + serpentine,RHEA:58132,reduced [NADPH--hemoprotein reductase],['ajmalicine'],['serpentine'],"['A', 'ajmalicine', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'AH2', 'H(+)', '2 H2O', 'oxidized [NADPH--hemoprotein reductase]', 'serpentine']","['CHEBI:13193', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17499', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142527', 'CHEBI:142531']"
P0DO22,(+)-vincadifformine + O2 + reduced [NADPH--hemoprotein reductase] = (+)-minovincinine + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:61040,reduced [NADPH--hemoprotein reductase],['(+)-vincadifformine'],['(+)-minovincinine'],"['(+)-vincadifformine', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(+)-minovincinine', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142830', 'CHEBI:144371']"
P0DO37,,,,,,,
P0DO40,gamma-terpinene + 2 O2 + 2 reduced [NADPH--hemoprotein reductase] = carvacrol + 2 H(+) + 3 H2O + 2 oxidized [NADPH--hemoprotein reductase],RHEA:67404,2 reduced [NADPH--hemoprotein reductase],['gamma-terpinene'],['carvacrol'],"['gamma-terpinene', '2 O2', '2 reduced [NADPH--hemoprotein reductase]', 'carvacrol', '2 H(+)', '3 H2O', '2 oxidized [NADPH--hemoprotein reductase]']","['CHEBI:3440', 'CHEBI:10577', 'CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210']"
P0DO40,"(4S)-limonene + O2 + reduced [NADPH--hemoprotein reductase] = (1S,5R)-carveol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:17945,reduced [NADPH--hemoprotein reductase],['(4S)-limonene'],"['(1S,5R)-carveol']","['(4S)-limonene', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(1S,5R)-carveol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:15383', 'CHEBI:15389', 'CHEBI:57618', 'CHEBI:58210']"
P0DO40,"(4R)-limonene + O2 + reduced [NADPH--hemoprotein reductase] = (1R,5S)-carveol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]",RHEA:18957,reduced [NADPH--hemoprotein reductase],['(4R)-limonene'],"['(1R,5S)-carveol']","['(4R)-limonene', 'O2', 'reduced [NADPH--hemoprotein reductase]', '(1R,5S)-carveol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:15382', 'CHEBI:15388', 'CHEBI:57618', 'CHEBI:58210']"
P0DPA4,,,,,,,
P10611,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P11371,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P11510,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P12789,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P14263,a 14alpha-methyl steroid + 3 O2 + 3 reduced [NADPH--hemoprotein reductase] = a Delta(14) steroid + formate + 4 H(+) + 4 H2O + 3 oxidized [NADPH--hemoprotein reductase],RHEA:54028,3 reduced [NADPH--hemoprotein reductase],['a 14alpha-methyl steroid'],"['a Delta(14) steroid', 'formate']","['a 14alpha-methyl steroid', '3 O2', '3 reduced [NADPH--hemoprotein reductase]', 'a Delta(14) steroid', 'formate', '4 H(+)', '4 H2O', '3 oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:15740', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:138029', 'CHEBI:138031']"
P14579,an omega-methyl-long-chain fatty acid + O2 + reduced [NADPH--hemoprotein reductase] = an omega-hydroxy-long-chain fatty acid + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:56748,reduced [NADPH--hemoprotein reductase],['an omega-methyl-long-chain fatty acid'],['an omega-hydroxy-long-chain fatty acid'],"['an omega-methyl-long-chain fatty acid', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an omega-hydroxy-long-chain fatty acid', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:140991', 'CHEBI:140992']"
P14580,an omega-methyl-long-chain fatty acid + O2 + reduced [NADPH--hemoprotein reductase] = an omega-hydroxy-long-chain fatty acid + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:56748,reduced [NADPH--hemoprotein reductase],['an omega-methyl-long-chain fatty acid'],['an omega-hydroxy-long-chain fatty acid'],"['an omega-methyl-long-chain fatty acid', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an omega-hydroxy-long-chain fatty acid', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:140991', 'CHEBI:140992']"
P14581,an omega-methyl-long-chain fatty acid + O2 + reduced [NADPH--hemoprotein reductase] = an omega-hydroxy-long-chain fatty acid + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:56748,reduced [NADPH--hemoprotein reductase],['an omega-methyl-long-chain fatty acid'],['an omega-hydroxy-long-chain fatty acid'],"['an omega-methyl-long-chain fatty acid', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an omega-hydroxy-long-chain fatty acid', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:140991', 'CHEBI:140992']"
P15150,a steroid + 2 H(+) + O2 + 2 reduced [adrenodoxin] = an 11beta-hydroxysteroid + H2O + 2 oxidized [adrenodoxin],RHEA:15629,2 reduced [adrenodoxin],['a steroid'],['an 11beta-hydroxysteroid'],"['a steroid', '2 H(+)', 'O2', '2 reduced [adrenodoxin]', 'an 11beta-hydroxysteroid', 'H2O', '2 oxidized [adrenodoxin]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:33737', 'CHEBI:33738', 'CHEBI:35341', 'CHEBI:35346']"
P15150,11-deoxycortisol + 2 H(+) + O2 + 2 reduced [adrenodoxin] = cortisol + H2O + 2 oxidized [adrenodoxin],RHEA:46100,2 reduced [adrenodoxin],['11-deoxycortisol'],['cortisol'],"['11-deoxycortisol', '2 H(+)', 'O2', '2 reduced [adrenodoxin]', 'cortisol', 'H2O', '2 oxidized [adrenodoxin]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17650', 'CHEBI:28324', 'CHEBI:33737', 'CHEBI:33738']"
P15150,21-hydroxyprogesterone + 2 H(+) + O2 + 2 reduced [adrenodoxin] = corticosterone + H2O + 2 oxidized [adrenodoxin],RHEA:46104,2 reduced [adrenodoxin],['21-hydroxyprogesterone'],['corticosterone'],"['21-hydroxyprogesterone', '2 H(+)', 'O2', '2 reduced [adrenodoxin]', 'corticosterone', 'H2O', '2 oxidized [adrenodoxin]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16827', 'CHEBI:16973', 'CHEBI:33737', 'CHEBI:33738']"
P15540,O2 + progesterone + reduced [NADPH--hemoprotein reductase] = 21-hydroxyprogesterone + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:50304,reduced [NADPH--hemoprotein reductase],['progesterone'],['21-hydroxyprogesterone'],"['O2', 'progesterone', 'reduced [NADPH--hemoprotein reductase]', '21-hydroxyprogesterone', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:16973', 'CHEBI:17026', 'CHEBI:57618', 'CHEBI:58210']"
P15540,17alpha-hydroxyprogesterone + O2 + reduced [NADPH--hemoprotein reductase] = 11-deoxycortisol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:50308,reduced [NADPH--hemoprotein reductase],['17alpha-hydroxyprogesterone'],['11-deoxycortisol'],"['17alpha-hydroxyprogesterone', 'O2', 'reduced [NADPH--hemoprotein reductase]', '11-deoxycortisol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:17252', 'CHEBI:28324', 'CHEBI:57618', 'CHEBI:58210']"
P16141,,,,,,,
P16496,,,,,,,
P19098,3 O2 + 3 reduced [NADPH--hemoprotein reductase] + testosterone = 17beta-estradiol + formate + 4 H(+) + 4 H2O + 3 oxidized [NADPH--hemoprotein reductase],RHEA:38191,3 reduced [NADPH--hemoprotein reductase],['testosterone'],"['17beta-estradiol', 'formate']","['3 O2', '3 reduced [NADPH--hemoprotein reductase]', 'testosterone', '17beta-estradiol', 'formate', '4 H(+)', '4 H2O', '3 oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:15740', 'CHEBI:16469', 'CHEBI:17347', 'CHEBI:57618', 'CHEBI:58210']"
P19098,"androst-4-ene-3,17-dione + 3 O2 + 3 reduced [NADPH--hemoprotein reductase] = estrone + formate + 4 H(+) + 4 H2O + 3 oxidized [NADPH--hemoprotein reductase]",RHEA:38195,3 reduced [NADPH--hemoprotein reductase],"['androst-4-ene-3,17-dione']","['estrone', 'formate']","['androst-4-ene-3,17-dione', '3 O2', '3 reduced [NADPH--hemoprotein reductase]', 'estrone', 'formate', '4 H(+)', '4 H2O', '3 oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:15740', 'CHEBI:16422', 'CHEBI:17263', 'CHEBI:57618', 'CHEBI:58210']"
P19225,chenodeoxycholate + O2 + reduced [NADPH--hemoprotein reductase] = alpha-muricholate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:51448,reduced [NADPH--hemoprotein reductase],['chenodeoxycholate'],['alpha-muricholate'],"['chenodeoxycholate', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'alpha-muricholate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:36234', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:134116']"
P19225,O2 + reduced [NADPH--hemoprotein reductase] + ursodeoxycholate = beta-muricholate + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:51452,reduced [NADPH--hemoprotein reductase],['ursodeoxycholate'],['beta-muricholate'],"['O2', 'reduced [NADPH--hemoprotein reductase]', 'ursodeoxycholate', 'beta-muricholate', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:78604', 'CHEBI:134119']"
P20678,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P24460,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P24465,,,,,,,
P33265,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
P33269,,,,,,,
P33270,,,,,,,
P33273,an organic molecule + O2 + reduced [NADPH--hemoprotein reductase] = an alcohol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase],RHEA:17149,reduced [NADPH--hemoprotein reductase],['an organic molecule'],['an alcohol'],"['an organic molecule', 'O2', 'reduced [NADPH--hemoprotein reductase]', 'an alcohol', 'H(+)', 'H2O', 'oxidized [NADPH--hemoprotein reductase]']","['CHEBI:15377', 'CHEBI:15378', 'CHEBI:15379', 'CHEBI:30879', 'CHEBI:57618', 'CHEBI:58210', 'CHEBI:142491']"
